,exit,prediction,confidence,target,time,correct,sample
6379,4,25,0.9992067217826843,25,85.01459999999383,True,1275
6380,0,25,0.9934458136558533,25,31.99169999999185,True,1276
6381,1,25,0.9882060885429382,25,52.859399999988455,True,1276
6382,2,25,0.9992566704750061,25,68.16289999999015,True,1276
6383,3,25,0.9998934268951416,25,78.57249999999283,True,1276
6384,4,25,0.9997959733009338,25,83.66679999998894,True,1276
6385,0,25,0.9289557337760925,25,33.16920000000323,True,1277
6386,1,25,0.9999393224716187,25,53.62890000000675,True,1277
6387,2,25,0.9999998807907104,25,68.93549999999493,True,1277
6388,3,25,0.9999595880508423,25,79.50999999999908,True,1277
6389,4,25,0.9999556541442871,25,85.50759999999968,True,1277
6390,0,96,0.7619026899337769,25,35.96249999999657,False,1278
6391,1,96,0.6649677753448486,25,57.5183999999922,False,1278
6392,2,96,0.9913129210472107,25,72.78089999999793,False,1278
6393,3,25,0.8744312524795532,25,83.16519999999628,True,1278
6394,4,25,0.9065482020378113,25,88.25070000000323,True,1278
6395,0,25,1.0,25,34.39969999999448,True,1279
6396,1,25,1.0,25,55.09569999999542,True,1279
6397,2,25,1.0,25,70.60280000000319,True,1279
6398,3,25,0.9999997615814209,25,80.96100000000206,True,1279
6399,4,25,1.0,25,86.00280000000282,True,1279
6400,0,25,0.9999024868011475,25,31.854199999997945,True,1280
6401,1,25,0.9996871948242188,25,53.38410000000238,True,1280
6402,2,25,0.9999994039535522,25,68.7295999999975,True,1280
6403,3,25,0.99994957447052,25,79.1401000000036,True,1280
6404,4,25,0.9999995231628418,25,84.21699999999532,True,1280
6405,0,25,0.9968934059143066,25,33.50789999998938,True,1281
6406,1,25,0.9742810726165771,25,53.73539999999366,True,1281
6407,2,25,0.9998526573181152,25,69.08839999999827,True,1281
6408,3,25,0.9998629093170166,25,79.52939999999842,True,1281
6409,4,25,0.999971866607666,25,84.61829999998827,True,1281
6410,0,25,0.9992995262145996,25,32.734700000006,True,1282
6411,1,25,0.9999995231628418,25,52.942700000002674,True,1282
6412,2,25,1.0,25,68.33660000000918,True,1282
6413,3,25,0.9999996423721313,25,78.77799999999979,True,1282
6414,4,25,0.9999977350234985,25,83.82690000000537,True,1282
6415,0,96,0.5957813858985901,25,34.18100000000379,False,1283
6416,1,25,0.9144375324249268,25,55.07620000000202,True,1283
6417,2,25,0.9424719214439392,25,72.26860000000102,True,1283
6418,3,25,0.8610605597496033,25,82.8343000000018,True,1283
6419,4,25,0.9587423205375671,25,87.88389999999424,True,1283
6420,0,25,0.6184846758842468,25,33.323899999999185,True,1284
6421,1,25,0.9848654270172119,25,53.709499999996524,True,1284
6422,2,25,0.9942054152488708,25,69.02089999999816,True,1284
6423,3,25,0.9992038607597351,25,79.43169999998645,True,1284
6424,4,25,0.9991556406021118,25,84.53109999999242,True,1284
6425,0,48,0.9343673586845398,25,35.48829999999725,False,1285
6426,1,48,0.6968092918395996,25,56.24999999999147,False,1285
6427,2,48,0.9626589417457581,25,71.89189999999712,False,1285
6428,3,48,0.7940581440925598,25,82.402799999997,False,1285
6429,4,48,0.9587017893791199,25,87.50759999999502,False,1285
6430,0,61,0.18704454600811005,25,33.479899999989016,False,1286
6431,1,25,0.9441596269607544,25,54.272299999993834,True,1286
6432,2,25,0.718187153339386,25,69.87969999998711,True,1286
6433,3,25,0.5193726420402527,25,80.34130000000062,True,1286
6434,4,54,0.505098819732666,25,85.44729999999845,False,1286
6435,0,46,0.23826864361763,25,36.56099999999185,False,1287
6436,1,25,0.9249314069747925,25,58.742799999990325,True,1287
6437,2,25,0.9999176263809204,25,77.97639999999717,True,1287
6438,3,25,0.9965369701385498,25,89.68720000000019,True,1287
6439,4,25,0.9974615573883057,25,94.81599999999446,True,1287
6440,0,90,0.36575186252593994,25,32.82859999998777,False,1288
6441,1,76,0.5825773477554321,25,53.654699999995614,False,1288
6442,2,25,0.9297744035720825,25,68.96460000000104,True,1288
6443,3,25,0.9581199884414673,25,79.37479999999653,True,1288
6444,4,25,0.9241760969161987,25,84.41579999998794,True,1288
6445,0,25,0.9998615980148315,25,33.374799999990046,True,1289
6446,1,25,0.9999995231628418,25,53.6941000000013,True,1289
6447,2,25,1.0,25,69.25179999998932,True,1289
6448,3,25,1.0,25,79.71879999999487,True,1289
6449,4,25,0.999998927116394,25,84.8058999999921,True,1289
6450,0,25,0.9543601274490356,25,32.42399999999179,True,1290
6451,1,25,0.97359699010849,25,54.38549999999509,True,1290
6452,2,25,0.9911106824874878,25,71.1060999999944,True,1290
6453,3,25,0.9015998840332031,25,81.49260000000424,True,1290
6454,4,25,0.8263881206512451,25,86.5471000000042,True,1290
6455,0,25,0.9999799728393555,25,33.40090000000373,True,1291
6456,1,25,1.0,25,54.154199999999264,True,1291
6457,2,25,1.0,25,69.46650000000432,True,1291
6458,3,25,1.0,25,80.16270000000247,True,1291
6459,4,25,0.9999998807907104,25,85.20339999999749,True,1291
6460,0,25,0.9999467134475708,25,32.768200000006686,True,1292
6461,1,25,0.9998874664306641,25,53.094700000002604,True,1292
6462,2,25,0.9997497200965881,25,68.51450000000625,True,1292
6463,3,25,0.9999992847442627,25,78.98780000000727,True,1292
6464,4,25,0.9999943971633911,25,84.07290000000955,True,1292
6465,0,8,0.8172311186790466,25,34.10090000001276,False,1293
6466,1,25,0.9875597357749939,25,54.66650000001039,True,1293
6467,2,25,0.999315619468689,25,69.9755000000124,True,1293
6468,3,25,0.9999123811721802,25,80.47109999999691,True,1293
6469,4,25,0.9999183416366577,25,85.61210000000585,True,1293
6470,0,25,0.8984410762786865,25,30.960899999996627,True,1294
6471,1,30,0.501970112323761,25,51.35020000000168,False,1294
6472,2,30,0.7662716507911682,25,66.67690000000448,False,1294
6473,3,30,0.7081764936447144,25,77.11599999998953,False,1294
6474,4,30,0.9573296904563904,25,82.19890000000873,False,1294
6475,0,58,0.5835427641868591,25,32.78050000000121,False,1295
6476,1,25,0.9999938011169434,25,53.56080000001384,True,1295
6477,2,25,1.0,25,68.94869999999287,True,1295
6478,3,25,1.0,25,80.25630000000206,True,1295
6479,4,25,0.9999933242797852,25,85.3409000000056,True,1295
6480,0,25,0.9999995231628418,25,31.640000000010104,True,1296
6481,1,25,1.0,25,51.95900000001075,True,1296
6482,2,25,1.0,25,67.26040000000921,True,1296
6483,3,25,0.9999992847442627,25,77.67440000000647,True,1296
6484,4,25,0.9999995231628418,25,82.74210000001858,True,1296
6485,0,61,0.4132500886917114,25,33.868899999987434,False,1297
6486,1,25,0.6504353880882263,25,54.48559999999247,True,1297
6487,2,25,0.9344719648361206,25,70.17909999999006,True,1297
6488,3,25,0.999151349067688,25,80.60369999998329,True,1297
6489,4,25,0.9996638298034668,25,85.71929999999384,True,1297
6490,0,25,0.9771715402603149,25,33.506100000010974,True,1298
6491,1,25,0.9946885108947754,25,53.98569999999836,True,1298
6492,2,25,1.0,25,69.26720000001296,True,1298
6493,3,25,1.0,25,79.6630000000107,True,1298
6494,4,25,1.0,25,84.82739999999467,True,1298
6495,0,25,0.9985131621360779,25,34.87680000000637,True,1299
6496,1,25,0.9998451471328735,25,55.21050000001537,True,1299
6497,2,25,0.9999960660934448,25,70.64170000001013,True,1299
6498,3,25,0.9998175501823425,25,81.08630000000971,True,1299
6499,4,25,0.9999973773956299,25,86.17350000000101,True,1299
6500,0,26,0.8285589218139648,26,32.735699999989265,True,1300
6501,1,26,0.9999709129333496,26,53.23419999999146,True,1300
6502,2,26,0.9999761581420898,26,68.61299999999915,True,1300
6503,3,26,0.999972939491272,26,79.13790000000631,True,1300
6504,4,26,0.9999842643737793,26,84.21309999999949,True,1300
6505,0,26,0.9993777275085449,26,34.737100000000964,True,1301
6506,1,26,0.9995455145835876,26,55.266500000016094,True,1301
6507,2,26,0.9961870312690735,26,70.59509999999136,True,1301
6508,3,26,0.9963893890380859,26,81.08419999999228,True,1301
6509,4,26,0.9978315234184265,26,86.15789999998924,True,1301
6510,0,26,0.7773733735084534,26,32.65559999999823,True,1302
6511,1,26,0.41156652569770813,26,52.91859999999815,True,1302
6512,2,26,0.9035929441452026,26,68.24170000001573,True,1302
6513,3,26,0.8006266951560974,26,78.61500000001342,True,1302
6514,4,96,0.6004694104194641,26,83.66670000000909,False,1302
6515,0,26,0.7320099472999573,26,34.039800000016385,True,1303
6516,1,26,0.9914957284927368,26,54.316100000022516,True,1303
6517,2,26,0.960071325302124,26,69.65980000001082,True,1303
6518,3,12,0.5909386873245239,26,80.89400000000069,False,1303
6519,4,12,0.6225967407226562,26,86.29670000001965,False,1303
6520,0,26,0.9999998807907104,26,33.117399999980535,True,1304
6521,1,26,1.0,26,53.46819999999752,True,1304
6522,2,26,1.0,26,68.75209999998333,True,1304
6523,3,26,1.0,26,79.56749999999602,True,1304
6524,4,26,0.9999996423721313,26,84.60069999998154,True,1304
6525,0,26,0.9999865293502808,26,33.975199999986216,True,1305
6526,1,26,0.9882931113243103,26,54.487899999998035,True,1305
6527,2,26,1.0,26,70.02209999998854,True,1305
6528,3,26,1.0,26,80.35059999997429,True,1305
6529,4,26,1.0,26,85.48169999997413,True,1305
6530,0,26,0.99965500831604,26,36.32160000000795,True,1306
6531,1,26,1.0,26,58.021499999995285,True,1306
6532,2,26,1.0,26,73.31120000000624,True,1306
6533,3,26,1.0,26,83.71690000001308,True,1306
6534,4,26,0.9999938011169434,26,88.78440000000865,True,1306
6535,0,26,0.9998949766159058,26,35.69129999999632,True,1307
6536,1,26,0.999990701675415,26,56.06869999999731,True,1307
6537,2,26,0.9999979734420776,26,71.55309999998849,True,1307
6538,3,26,0.9999996423721313,26,81.97419999999056,True,1307
6539,4,26,0.9999985694885254,26,87.04579999999851,True,1307
6540,0,39,0.8912467956542969,26,32.557400000001735,False,1308
6541,1,39,0.9971592426300049,26,53.47620000000575,False,1308
6542,2,39,0.9963110089302063,26,69.04610000000844,False,1308
6543,3,39,0.5087985992431641,26,79.49120000000676,False,1308
6544,4,26,0.770455002784729,26,84.5888000000059,True,1308
6545,0,26,1.0,26,34.82260000001247,True,1309
6546,1,26,1.0,26,55.12229999999363,True,1309
6547,2,26,1.0,26,73.78860000000032,True,1309
6548,3,26,1.0,26,84.73250000000121,True,1309
6549,4,26,0.9999997615814209,26,89.8331000000212,True,1309
6550,0,26,0.9999911785125732,26,33.641200000005256,True,1310
6551,1,26,0.9999983310699463,26,54.28399999999556,True,1310
6552,2,26,1.0,26,69.70040000001632,True,1310
6553,3,26,1.0,26,80.11310000000549,True,1310
6554,4,26,0.9999234676361084,26,85.19259999999917,True,1310
6555,0,26,1.0,26,34.98129999999833,True,1311
6556,1,26,1.0,26,55.19749999999135,True,1311
6557,2,26,1.0,26,70.52949999999214,True,1311
6558,3,26,1.0,26,80.97090000001117,True,1311
6559,4,26,1.0,26,86.01440000001048,True,1311
6560,0,26,0.9999139308929443,26,34.92520000000354,True,1312
6561,1,26,0.9999970197677612,26,55.21320000002561,True,1312
6562,2,26,1.0,26,70.86080000001971,True,1312
6563,3,26,1.0,26,81.61530000000994,True,1312
6564,4,26,0.9999998807907104,26,86.70260000002372,True,1312
6565,0,33,0.5419620871543884,26,34.18809999999439,False,1313
6566,1,86,0.8127256035804749,26,54.55750000001558,False,1313
6567,2,26,0.9848130345344543,26,69.94410000001494,True,1313
6568,3,26,0.9918535351753235,26,80.37140000001841,True,1313
6569,4,26,0.6533790826797485,26,85.48100000001568,True,1313
6570,0,26,0.9999998807907104,26,32.5033000000019,True,1314
6571,1,26,0.9999997615814209,26,52.70360000000096,True,1314
6572,2,26,1.0,26,68.05589999999029,True,1314
6573,3,26,1.0,26,78.47739999999703,True,1314
6574,4,26,1.0,26,83.5548000000017,True,1314
6575,0,26,0.9999586343765259,26,35.01579999999649,True,1315
6576,1,26,1.0,26,55.35259999999198,True,1315
6577,2,26,1.0,26,70.65040000000522,True,1315
6578,3,26,0.9999997615814209,26,81.07110000000262,True,1315
6579,4,26,0.9995287656784058,26,86.13500000001295,True,1315
6580,0,26,0.7888979315757751,26,33.98350000000505,True,1316
6581,1,26,0.995844304561615,26,56.484799999992674,True,1316
6582,2,26,0.9999659061431885,26,71.64990000001126,True,1316
6583,3,26,0.9999932050704956,26,81.98360000000093,True,1316
6584,4,26,0.9999692440032959,26,87.03600000001188,True,1316
6585,0,26,0.999998927116394,26,33.671699999985094,True,1317
6586,1,26,0.9999938011169434,26,54.03339999998025,True,1317
6587,2,26,0.9999967813491821,26,69.34469999998782,True,1317
6588,3,26,0.9999737739562988,26,79.8090999999772,True,1317
6589,4,26,0.9998447895050049,26,84.88969999999085,True,1317
6590,0,26,0.999947190284729,26,32.959100000027775,True,1318
6591,1,26,0.9999904632568359,26,53.46140000000332,True,1318
6592,2,26,0.9999978542327881,26,68.80060000000299,True,1318
6593,3,26,0.999992847442627,26,79.2256000000009,True,1318
6594,4,26,0.9999815225601196,26,84.32080000000042,True,1318
6595,0,26,0.9999239444732666,26,34.47760000000244,True,1319
6596,1,26,0.9999644756317139,26,54.70059999998966,True,1319
6597,2,26,1.0,26,70.11659999997732,True,1319
6598,3,26,0.9999983310699463,26,80.57850000000144,True,1319
6599,4,26,0.9972541928291321,26,85.6381999999769,True,1319
6600,0,26,0.9999909400939941,26,32.47960000001626,True,1320
6601,1,26,0.9999997615814209,26,52.80690000000732,True,1320
6602,2,26,1.0,26,68.18450000000098,True,1320
6603,3,26,1.0,26,78.70010000002026,True,1320
6604,4,26,1.0,26,83.77409999999941,True,1320
6605,0,26,0.9975277781486511,26,34.31549999999106,True,1321
6606,1,26,0.999996542930603,26,54.606299999989005,True,1321
6607,2,26,0.9999979734420776,26,70.52509999999756,True,1321
6608,3,26,0.9999808073043823,26,80.93139999999721,True,1321
6609,4,26,0.9998379945755005,26,86.02239999999028,True,1321
6610,0,26,0.999462902545929,26,32.70249999999919,True,1322
6611,1,26,0.9995052814483643,26,56.19820000001141,True,1322
6612,2,26,0.9999998807907104,26,74.70939999998905,True,1322
6613,3,26,1.0,26,85.14210000001299,True,1322
6614,4,26,1.0,26,90.22129999999606,True,1322
6615,0,76,0.4955340325832367,26,34.591399999982286,False,1323
6616,1,26,0.3457241654396057,26,55.41519999999878,True,1323
6617,2,46,0.7203692197799683,26,70.8898999999974,False,1323
6618,3,46,0.7111830711364746,26,81.38989999997648,False,1323
6619,4,46,0.47053971886634827,26,86.46329999999125,False,1323
6620,0,26,0.9792118072509766,26,32.225699999997914,True,1324
6621,1,26,0.9976480603218079,26,52.9081999999903,True,1324
6622,2,26,0.9999960660934448,26,68.69699999998602,True,1324
6623,3,26,0.9999929666519165,26,79.20189999998684,True,1324
6624,4,26,0.9999679327011108,26,84.33109999998578,True,1324
6625,0,26,0.5721409320831299,26,34.737699999993765,True,1325
6626,1,2,0.7019520998001099,26,54.93590000000381,False,1325
6627,2,39,0.9155064225196838,26,70.29009999999403,False,1325
6628,3,39,0.9638321399688721,26,80.79620000000887,False,1325
6629,4,39,0.9961185455322266,26,85.84129999999845,False,1325
6630,0,26,0.9948309063911438,26,33.093100000002096,True,1326
6631,1,26,0.999885082244873,26,54.83390000000554,True,1326
6632,2,26,0.9999924898147583,26,70.18510000000333,True,1326
6633,3,26,0.9999986886978149,26,80.68830000001981,True,1326
6634,4,26,0.9998408555984497,26,85.76030000000401,True,1326
6635,0,26,0.999311089515686,26,34.358499999996184,True,1327
6636,1,26,0.9998688697814941,26,55.90179999998668,True,1327
6637,2,26,0.9995318651199341,26,71.83019999999374,True,1327
6638,3,26,0.9999854564666748,26,82.38579999999729,True,1327
6639,4,26,0.9999809265136719,26,87.42639999999824,True,1327
6640,0,26,0.9997549653053284,26,32.770400000003974,True,1328
6641,1,26,0.9999375343322754,26,53.731299999981275,True,1328
6642,2,26,0.9997667670249939,26,69.22299999999382,True,1328
6643,3,26,0.9999804496765137,26,79.6828000000005,True,1328
6644,4,26,0.9999817609786987,26,84.83110000000238,True,1328
6645,0,63,0.9105362892150879,26,33.304100000009385,False,1329
6646,1,26,0.8972032070159912,26,53.60170000000153,True,1329
6647,2,26,0.99654620885849,26,68.88600000002043,True,1329
6648,3,26,0.9997368454933167,26,79.29490000000783,True,1329
6649,4,26,0.9994493126869202,26,84.35220000001209,True,1329
6650,0,26,0.9999840259552002,26,33.019300000006524,True,1330
6651,1,26,0.992591381072998,26,54.32310000000484,True,1330
6652,2,26,0.9999990463256836,26,73.25170000001435,True,1330
6653,3,26,0.999975323677063,26,84.05840000000353,True,1330
6654,4,26,0.9999920129776001,26,89.09620000000018,True,1330
6655,0,26,0.9944679737091064,26,34.67939999998748,True,1331
6656,1,26,0.9999798536300659,26,54.98790000001463,True,1331
6657,2,26,0.9999934434890747,26,70.457800000014,True,1331
6658,3,26,0.9999939203262329,26,80.86629999999673,True,1331
6659,4,26,0.999997615814209,26,85.91409999999655,True,1331
6660,0,26,0.994472324848175,26,32.94979999998304,True,1332
6661,1,26,0.999985933303833,26,54.372099999994816,True,1332
6662,2,26,1.0,26,70.36569999999642,True,1332
6663,3,26,1.0,26,80.72179999999207,True,1332
6664,4,26,1.0,26,85.7661999999948,True,1332
6665,0,26,0.9427074790000916,26,34.525699999989,True,1333
6666,1,26,0.9685371518135071,26,54.91159999999695,True,1333
6667,2,26,0.9990053772926331,26,70.17139999999245,True,1333
6668,3,26,0.9999780654907227,26,80.52179999998543,True,1333
6669,4,26,0.9998823404312134,26,85.59059999998908,True,1333
6670,0,26,0.9959923624992371,26,32.570999999990136,True,1334
6671,1,26,0.9997437596321106,26,53.04229999998711,True,1334
6672,2,26,0.9999923706054688,26,68.37279999999168,True,1334
6673,3,26,0.9999895095825195,26,79.43399999999201,True,1334
6674,4,26,0.9999216794967651,26,84.51189999999542,True,1334
6675,0,26,0.9999841451644897,26,35.01949999997578,True,1335
6676,1,26,0.999991774559021,26,55.421699999982366,True,1335
6677,2,26,0.9999947547912598,26,70.72519999999827,True,1335
6678,3,26,0.9999998807907104,26,81.11689999998362,True,1335
6679,4,26,0.9999961853027344,26,86.19029999999839,True,1335
6680,0,48,0.2734629809856415,26,32.29189999998994,False,1336
6681,1,26,0.9825865626335144,26,52.58010000000013,True,1336
6682,2,26,0.9997273087501526,26,67.87049999999795,True,1336
6683,3,26,0.9989724159240723,26,78.32149999998705,True,1336
6684,4,26,0.99974125623703,26,83.40709999998808,True,1336
6685,0,98,0.39544394612312317,26,34.3306000000041,False,1337
6686,1,90,0.23151247203350067,26,54.55380000000787,False,1337
6687,2,69,0.4297204911708832,26,71.19710000000623,False,1337
6688,3,53,0.7454222440719604,26,81.61580000000868,False,1337
6689,4,53,0.8469547033309937,26,86.64600000000178,False,1337
6690,0,26,0.9211023449897766,26,34.808900000001586,True,1338
6691,1,26,0.9945794343948364,26,55.16520000000469,True,1338
6692,2,26,0.9934577345848083,26,70.53820000001565,True,1338
6693,3,26,0.9993797540664673,26,81.00740000000428,True,1338
6694,4,26,0.995775043964386,26,86.11010000001329,True,1338
6695,0,26,0.977549135684967,26,34.63750000000232,True,1339
6696,1,26,0.9935932755470276,26,55.12400000000639,True,1339
6697,2,26,0.9995879530906677,26,70.53229999999644,True,1339
6698,3,26,0.994754433631897,26,80.93170000000782,True,1339
6699,4,26,0.9996615648269653,26,85.99309999999605,True,1339
6700,0,26,0.5804275274276733,26,31.568499999991673,True,1340
6701,1,26,0.549324095249176,26,51.82769999998982,True,1340
6702,2,26,0.999996542930603,26,67.19369999999003,True,1340
6703,3,26,0.9999865293502808,26,78.05759999999395,True,1340
6704,4,26,0.9998185038566589,26,83.12369999998737,True,1340
6705,0,26,0.9918835163116455,26,34.341299999994135,True,1341
6706,1,26,0.6330087780952454,26,56.12419999999929,True,1341
6707,2,26,0.9989058971405029,26,71.32260000000201,True,1341
6708,3,26,0.9607632160186768,26,83.08809999999767,True,1341
6709,4,26,0.8935979604721069,26,88.88290000001575,True,1341
6710,0,26,0.9994768500328064,26,31.541199999992386,True,1342
6711,1,26,0.9967923760414124,26,52.593000000001666,True,1342
6712,2,26,0.9999954700469971,26,67.85880000001043,True,1342
6713,3,26,0.999988317489624,26,78.32959999998934,True,1342
6714,4,26,0.9999052286148071,26,83.40979999999831,True,1342
6715,0,26,0.9999953508377075,26,34.72009999998704,True,1343
6716,1,26,0.9998794794082642,26,55.21360000000186,True,1343
6717,2,26,0.9963012933731079,26,70.51859999998555,True,1343
6718,3,26,0.9999805688858032,26,80.94259999998599,True,1343
6719,4,26,0.9999572038650513,26,86.0678999999891,True,1343
6720,0,26,0.984351634979248,26,33.27889999999911,True,1344
6721,1,26,0.9973829388618469,26,53.73140000000376,True,1344
6722,2,26,0.9996415376663208,26,69.18049999998743,True,1344
6723,3,26,0.9999212026596069,26,79.67080000000237,True,1344
6724,4,26,0.9999974966049194,26,84.76189999998951,True,1344
6725,0,26,0.9999847412109375,26,34.24850000001811,True,1345
6726,1,26,1.0,26,54.60039999999822,True,1345
6727,2,26,1.0,26,70.34300000000826,True,1345
6728,3,26,1.0,26,80.80340000000774,True,1345
6729,4,26,1.0,26,85.88960000000156,True,1345
6730,0,26,0.9999980926513672,26,31.93369999999618,True,1346
6731,1,26,1.0,26,52.1684999999934,True,1346
6732,2,26,1.0,26,67.91760000001545,True,1346
6733,3,26,1.0,26,78.46710000001167,True,1346
6734,4,26,0.9998220801353455,26,83.57159999999908,True,1346
6735,0,26,0.9996201992034912,26,34.940500000004704,True,1347
6736,1,26,0.9999890327453613,26,55.14030000000503,True,1347
6737,2,26,0.9999988079071045,26,70.60989999999379,True,1347
6738,3,26,0.999998927116394,26,81.07150000000729,True,1347
6739,4,26,0.999367892742157,26,86.18250000000671,True,1347
6740,0,26,0.9918099045753479,26,32.732600000002776,True,1348
6741,1,26,0.9993705153465271,26,52.967600000016546,True,1348
6742,2,26,0.999993085861206,26,68.2399000000089,True,1348
6743,3,26,0.9999995231628418,26,78.71919999999477,True,1348
6744,4,26,0.9999715089797974,26,83.76960000001077,True,1348
6745,0,26,0.998663067817688,26,33.90099999998597,True,1349
6746,1,26,0.9159314036369324,26,54.1896999999949,True,1349
6747,2,26,0.9410051107406616,26,69.55649999997604,True,1349
6748,3,26,0.8467804193496704,26,79.95950000000107,True,1349
6749,4,26,0.904407262802124,26,85.04039999999691,True,1349
6750,0,27,0.8548716306686401,27,30.702399999995578,True,1350
6751,1,27,0.9999963045120239,27,50.98189999998226,True,1350
6752,2,27,0.9999834299087524,27,66.50469999999586,True,1350
6753,3,27,0.9999954700469971,27,76.91659999997569,True,1350
6754,4,27,0.9999990463256836,27,81.96439999997551,True,1350
6755,0,27,0.9983893632888794,27,34.29110000001856,True,1351
6756,1,27,0.9999520778656006,27,54.58570000001828,True,1351
6757,2,27,0.9999935626983643,27,73.37910000001102,True,1351
6758,3,27,0.9995251893997192,27,84.27570000000628,True,1351
6759,4,27,0.9972140192985535,27,89.53640000001428,True,1351
6760,0,27,0.9998632669448853,27,31.92610000002105,True,1352
6761,1,27,0.9999967813491821,27,52.25830000000542,True,1352
6762,2,27,0.9999823570251465,27,67.54910000000791,True,1352
6763,3,27,0.9999619722366333,27,77.97300000001428,True,1352
6764,4,27,0.998944103717804,27,83.02540000002523,True,1352
6765,0,37,0.5726810693740845,27,33.615199999985634,False,1353
6766,1,27,0.5446879863739014,27,54.34230000000184,True,1353
6767,2,27,0.9724090099334717,27,69.80089999998995,True,1353
6768,3,27,0.9819876551628113,27,80.24699999998575,True,1353
6769,4,27,0.9943284392356873,27,85.35999999998012,True,1353
6770,0,27,0.9709859490394592,27,32.37369999999373,True,1354
6771,1,27,0.9999898672103882,27,52.717800000010584,True,1354
6772,2,27,0.9999881982803345,27,68.1227999999976,True,1354
6773,3,27,0.9999721050262451,27,78.55250000000069,True,1354
6774,4,27,0.9997630715370178,27,83.64230000000816,True,1354
6775,0,27,0.9016807079315186,27,34.29789999998434,True,1355
6776,1,27,0.9994719624519348,27,54.61940000000709,True,1355
6777,2,27,0.9993911981582642,27,69.98970000000782,True,1355
6778,3,27,0.9990304708480835,27,80.37989999999695,True,1355
6779,4,27,0.9999613761901855,27,85.43789999998808,True,1355
6780,0,27,0.9993482232093811,27,31.670899999994617,True,1356
6781,1,27,0.9999953508377075,27,52.08400000000779,True,1356
6782,2,27,0.9999998807907104,27,67.36609999998677,True,1356
6783,3,27,0.9999727010726929,27,77.8374999999869,True,1356
6784,4,27,0.9999582767486572,27,82.93050000000335,True,1356
6785,0,27,0.9986288547515869,27,34.58380000000716,True,1357
6786,1,27,0.9737032055854797,27,55.02460000002429,True,1357
6787,2,27,0.9953892230987549,27,70.58109999999829,True,1357
6788,3,27,0.999333918094635,27,80.90260000000171,True,1357
6789,4,27,0.9979731440544128,27,85.94050000002085,True,1357
6790,0,58,0.6206023097038269,27,32.355100000017956,False,1358
6791,1,46,0.512848973274231,27,53.04540000000202,False,1358
6792,2,69,0.7350465059280396,27,70.23520000001326,False,1358
6793,3,69,0.7001703381538391,27,80.80929999999853,False,1358
6794,4,69,0.7075508236885071,27,85.87959999999839,False,1358
6795,0,27,0.9776975512504578,27,34.02249999999185,True,1359
6796,1,27,0.9996705055236816,27,54.64960000000474,True,1359
6797,2,27,0.9994656443595886,27,70.10919999999032,True,1359
6798,3,27,0.9974392652511597,27,80.89110000000233,True,1359
6799,4,27,0.9985660910606384,27,85.98789999999212,True,1359
6800,0,27,0.9038694500923157,27,32.251699999989114,True,1360
6801,1,27,0.9822956323623657,27,52.88749999999709,True,1360
6802,2,27,0.9608508944511414,27,68.3189000000084,True,1360
6803,3,27,0.7760016918182373,27,78.74010000000453,True,1360
6804,4,27,0.6413577795028687,27,83.81560000000832,True,1360
6805,0,27,0.9925393462181091,27,33.7690000000066,True,1361
6806,1,27,0.9965586066246033,27,54.78949999999827,True,1361
6807,2,27,0.9989628791809082,27,70.12320000001182,True,1361
6808,3,27,0.9998706579208374,27,80.55120000000215,True,1361
6809,4,27,0.9999189376831055,27,85.69909999999936,True,1361
6810,0,27,0.9524203538894653,27,32.05729999999107,True,1362
6811,1,27,0.9997417330741882,27,52.4797999999862,True,1362
6812,2,27,0.9999473094940186,27,68.15620000000422,True,1362
6813,3,27,0.9990050196647644,27,78.56839999999465,True,1362
6814,4,27,0.9999765157699585,27,83.68260000000305,True,1362
6815,0,27,0.9605636596679688,27,34.11579999999503,True,1363
6816,1,27,0.9980091452598572,27,54.775500000005195,True,1363
6817,2,27,0.9992148876190186,27,70.0999999999965,True,1363
6818,3,27,0.9997629523277283,27,81.14910000000464,True,1363
6819,4,27,0.9862901568412781,27,87.22000000000207,True,1363
6820,0,27,0.9905097484588623,27,32.177700000005416,True,1364
6821,1,27,0.9995890259742737,27,52.62030000000095,True,1364
6822,2,27,0.9998676776885986,27,68.12210000001073,True,1364
6823,3,27,0.9866176247596741,27,78.52669999999762,True,1364
6824,4,27,0.9879088997840881,27,83.62170000000901,True,1364
6825,0,27,0.9998327493667603,27,33.540600000009135,True,1365
6826,1,27,0.9999943971633911,27,53.9692000000116,True,1365
6827,2,27,0.999993085861206,27,69.38329999999837,True,1365
6828,3,27,0.9999994039535522,27,80.24319999998397,True,1365
6829,4,27,0.9999278783798218,27,86.00559999999291,True,1365
6830,0,27,0.9062631130218506,27,31.37799999998947,True,1366
6831,1,27,0.9870386123657227,27,51.951599999995324,True,1366
6832,2,27,0.9974610805511475,27,67.38119999999981,True,1366
6833,3,27,0.9970623850822449,27,77.80710000000113,True,1366
6834,4,27,0.9990662932395935,27,82.83789999998703,True,1366
6835,0,27,0.9991552829742432,27,34.25799999999413,True,1367
6836,1,27,0.999467670917511,27,55.705299999999625,True,1367
6837,2,27,0.9945273995399475,27,72.09600000001615,True,1367
6838,3,27,0.999756395816803,27,82.54669999999464,True,1367
6839,4,27,0.9992801547050476,27,87.65180000000328,True,1367
6840,0,27,0.9994828701019287,27,31.567099999989523,True,1368
